class,plate,mjd,fiber,good,J0390,J0400,J0410,J0420,J0430,J0440,J0450,J0460,J0470,J0480,J0490,J0500,J0510,J0520,J0530,J0540,J0550,J0560,J0570,J0580,J0590,J0600,J0610,J0620,J0630,J0640,J0650,J0660,J0670,J0680,J0690,J0700,J0710,J0720,J0730,J0740,J0750,J0760,J0770,J0780,J0790,J0800,J0810,J0820,J0830,J0840,J0850,J0860,J0870,J0880,J0890,J0900,J0910
QSO,7875,56980,606,True,21.3691,21.3751,21.462,21.5067,21.4284,21.4841,21.3734,21.2164,21.1109,21.3804,21.4333,21.4262,21.3784,21.3785,21.4119,21.3788,21.3157,21.2022,21.1923,21.1975,21.1061,21.0987,21.1219,21.1202,21.1583,21.0995,21.0938,21.0124,20.8946,20.6715,20.6531,20.8839,20.9662,20.8676,20.9595,21.0918,21.0067,20.9301,20.9115,21.0045,20.9568,20.8941,20.7708,20.8202,20.8355,20.6613,20.6942,20.8973,21.0225,21.1866,21.203,21.0237,20.7095
QSO,6711,56388,716,True,21.4349,20.8086,21.0948,21.4145,21.3418,21.3552,21.2167,21.1406,21.2736,21.2916,21.2714,20.9537,20.8129,21.0669,21.0358,20.9809,21.0032,20.9592,20.949,21.0033,20.9739,20.8893,20.8183,20.7179,20.7689,20.9858,20.9426,20.9649,20.9301,20.8829,20.8482,20.8788,20.9506,21.0103,20.9249,20.9081,20.8511,20.857,20.7404,20.6351,20.6746,20.6653,20.7308,20.7339,20.5944,20.5771,20.6254,20.7502,20.7324,20.6278,20.6116,20.4724,20.2912
QSO,7853,56988,898,True,20.2641,20.3072,20.2845,20.0315,19.9779,20.2284,20.2822,20.2388,20.201,20.206,20.218,20.1855,20.1353,20.0638,20.0536,19.9982,19.9329,19.9079,19.9047,19.9073,19.9033,19.9114,19.8244,19.4883,19.4143,19.7397,19.8513,19.8416,19.8751,19.9002,19.8538,19.7883,19.74,19.7253,19.7316,19.7478,19.7603,19.7166,19.7246,19.7204,19.7262,19.7406,19.7295,19.7205,19.7051,19.7274,19.7775,19.7675,19.7235,19.7088,19.678,19.7732,19.6773
QSO,7764,58042,69,True,20.2947,20.4928,20.4687,20.4521,20.3915,20.2107,20.0593,20.3029,20.2603,20.2098,20.1281,20.127,20.105,20.0565,19.9635,19.8599,19.788,19.7477,19.6796,19.6261,19.5715,19.5702,19.571,19.584,19.5817,19.4715,19.2945,19.1678,19.3702,19.4446,19.3776,19.3541,19.3974,19.3615,19.2959,19.2506,19.2318,19.2186,19.2143,19.2055,19.1551,19.1204,19.0825,19.1077,19.1559,19.1349,19.0899,19.1043,19.0452,19.0406,19.1647,19.1527,18.9474
QSO,8213,58487,292,True,21.3687,21.375,21.4003,21.4258,21.3009,21.4657,21.4917,21.4966,21.5057,21.4856,21.4522,21.4508,21.458,21.4565,21.4555,21.484,21.4511,21.3934,21.3959,21.2754,21.151,21.1508,21.1759,21.1584,21.1066,21.1234,21.0245,21.0404,21.0358,20.9858,20.8966,20.881,20.8538,20.8286,20.809,20.7391,20.6469,20.8266,20.7066,20.6928,20.6884,20.7293,20.6406,20.5454,20.6202,20.5754,20.5459,20.4083,20.3983,20.6353,20.5753,20.4083,20.2794
QSO,3859,55246,356,True,20.5733,20.5899,20.6819,20.6572,20.6075,20.5659,20.4619,20.309,20.371,20.4239,20.4034,20.3516,20.3119,20.2882,20.266,20.2311,20.1625,20.1174,19.9897,19.926,19.8283,19.7533,19.723,19.7233,19.7283,19.6909,19.6376,19.5361,19.463,19.3993,19.4436,19.4798,19.4534,19.4361,19.4748,19.464,19.4126,19.3574,19.305,19.2964,19.3188,19.2798,19.2742,19.2584,19.2194,19.2164,19.2158,19.2031,19.2234,19.2419,19.2281,19.2103,19.1431
QSO,5069,56211,966,True,20.6541,20.6395,20.5479,20.0905,19.4282,19.696,20.1788,20.2609,20.2449,20.2585,20.1081,20.105,20.2632,20.2687,20.1745,19.8071,19.581,19.8806,20.0251,20.0319,20.0499,20.1022,20.0279,20.0132,20.0057,20.0244,19.9344,19.788,19.6122,19.6751,19.8636,19.9272,19.9654,19.9685,19.9034,19.8595,19.869,19.9362,19.8788,19.953,19.965,19.9545,19.8444,19.7522,19.7769,19.7962,19.7562,19.707,19.5955,19.666,19.6212,19.6063,19.5649
QSO,1951,53389,580,True,19.5223,19.5247,19.4755,19.0672,18.9585,19.3156,19.3743,19.4828,19.4643,19.3004,19.283,19.3293,19.3017,19.2727,19.2886,19.343,19.3824,19.3658,19.249,19.2862,19.2159,19.2426,19.2063,19.1672,19.1592,19.1402,19.1239,19.0127,18.9792,18.9744,18.8933,18.8956,18.9238,18.9518,18.8603,18.5921,18.6284,18.5764,18.7429,18.8051,18.8026,18.7853,18.785,18.8262,18.7747,18.7838,18.808,18.7558,18.5328,18.5354,18.5456,18.5524,18.6275
QSO,7707,57663,888,True,21.8505,21.7901,21.5861,21.6972,21.8203,21.7645,21.6646,21.6537,21.6986,21.751,21.6802,21.5327,21.4656,21.3993,21.3661,21.3105,21.3134,21.3067,21.261,21.2955,21.1834,20.9156,20.9193,21.1164,21.1761,21.0991,21.0727,21.079,21.0668,21.0381,20.9802,20.9579,20.9485,20.9488,20.9934,20.928,20.905,20.9908,20.9493,20.9717,20.9288,20.9563,20.9045,20.9429,20.967,21.0708,21.0618,20.9726,20.8293,20.7897,20.9353,21.0048,20.8905
QSO,11123,58429,415,True,20.0229,20.1076,20.1879,20.1694,20.1893,20.1962,20.0596,20.0594,20.1355,20.1453,20.1378,20.1162,20.1011,20.1031,20.0881,20.057,20.012,20.0035,19.9469,19.923,19.8546,19.8862,19.9011,19.8728,19.8546,19.8554,19.799,19.6639,19.5845,19.665,19.7016,19.7109,19.6872,19.7151,19.7174,19.6604,19.6389,19.5985,19.6062,19.6187,19.595,19.5729,19.5418,19.5149,19.5136,19.5316,19.544,19.4966,19.5344,19.4734,19.4724,19.4898,19.4463
QSO,7610,56980,650,True,21.483,21.4997,21.4744,21.4384,21.2612,21.3615,21.3807,21.3845,21.4182,21.3035,21.266,21.2566,21.265,21.1893,21.1529,21.174,21.225,21.2147,21.1356,21.122,21.1101,21.0734,21.0796,21.0411,20.9528,20.9803,20.9836,20.9017,20.8006,20.8451,20.7885,20.6741,20.6571,20.6855,20.8142,20.7034,20.4805,20.5923,20.4839,20.6688,20.6791,20.5996,20.473,20.445,20.4996,20.4799,20.4514,20.4614,20.5317,20.4613,20.4241,20.2978,20.2454
QSO,7402,56810,132,True,21.225,21.1651,21.1202,21.0968,21.054,21.0268,20.9897,20.9404,20.8783,20.7077,20.6569,20.7245,20.7466,20.7185,20.6689,20.63,20.5985,20.5878,20.4834,20.4597,20.4044,20.3778,20.3458,20.3128,20.3001,20.198,20.1545,20.1217,20.0172,20.0194,19.8554,19.725,19.7862,19.7193,19.6685,19.6353,19.6837,19.5829,19.5335,19.5075,19.4544,19.4217,19.4277,19.39,19.3344,19.3758,19.3508,19.2556,19.2443,19.3956,19.3778,19.3186,19.2068
QSO,8067,58253,886,True,20.792,21.1292,21.1707,21.1383,21.053,20.991,21.1019,21.0909,20.9014,20.6604,20.6479,20.7605,20.7955,20.8148,20.8617,20.8146,20.7862,20.8012,20.7149,20.6092,20.3857,20.3914,20.6056,20.6487,20.666,20.6264,20.5768,20.5951,20.6535,20.6873,20.6757,20.6257,20.5474,20.4656,20.4568,20.4869,20.4664,20.4506,20.4276,20.4215,20.434,20.3919,20.4146,20.451,20.3964,20.4011,20.3518,20.1931,19.9328,19.9553,20.1519,20.2338,20.203
QSO,7104,56711,182,True,20.1728,20.5514,20.5356,20.5708,20.3653,20.5401,20.6682,20.6059,20.258,19.9729,20.4299,20.4916,20.4425,20.5555,20.5606,20.4923,20.5266,20.5212,20.412,20.1895,19.9763,20.2528,20.406,20.4435,20.3514,20.3234,20.3162,20.3736,20.3931,20.3441,20.3394,20.3089,20.2123,20.1884,20.1965,20.1471,20.0883,20.0273,19.9816,19.995,20.0339,20.0427,20.0327,19.9984,20.0268,19.9808,19.8345,19.5486,19.3786,19.7686,19.9254,19.9184,19.7487
QSO,8161,57127,998,True,19.7549,19.8725,20.0678,20.1734,20.3023,20.2853,20.2849,20.3345,20.179,19.9788,20.217,20.3624,20.3685,20.3521,20.3659,20.405,20.45,20.4789,20.3463,20.2393,20.1694,20.1638,20.1455,20.1494,20.1116,20.1717,20.1715,20.1892,20.2155,20.1526,19.9901,19.8375,19.8956,20.045,20.1183,20.1268,20.1553,20.1734,20.1636,20.1252,20.1166,20.1171,20.0988,20.1333,20.0656,20.0307,20.0952,20.1339,20.1628,20.1295,20.1456,20.1065,20.064
QSO,8733,58396,989,True,21.8154,22.0228,22.2558,21.9649,21.98,22.0578,21.0179,20.6422,21.0056,21.2112,21.2011,21.2861,21.7698,21.0279,21.0524,21.2846,20.9116,20.7406,20.8906,20.4122,20.7313,20.8113,20.8452,20.8505,20.7919,20.7854,20.8449,20.8496,20.8245,20.9254,20.7171,20.5321,20.3412,20.6508,20.8792,20.8455,20.6716,20.7614,20.8169,20.7179,20.7342,20.8695,20.8582,20.8568,20.8428,20.8108,20.705,20.5609,20.4253,20.6058,20.5527,20.5787,20.4353
QSO,7279,57071,629,True,18.0173,18.0226,18.0104,18.0581,18.0656,18.086,18.1654,18.1977,18.2396,18.2014,18.1781,18.2515,18.0635,18.0254,18.0979,18.0073,17.9879,18.051,17.7542,17.631,17.8591,17.9345,18.0029,17.9517,17.9296,17.9733,17.9674,17.9528,17.9435,17.897,17.7889,17.7593,17.8165,17.7931,17.784,17.7621,17.6998,17.617,16.8259,16.4412,17.3524,17.5782,17.6159,17.6,17.5503,17.5237,17.5621,17.55,17.5135,17.4647,17.4223,17.4437,17.3836
QSO,8371,57786,572,True,20.8063,20.7859,20.7523,20.9562,20.9269,20.7136,20.0921,20.5714,20.8344,20.7718,20.8746,20.9514,20.8619,20.879,20.879,20.8103,20.4202,20.3988,20.7937,20.8819,20.8502,20.7695,20.8003,20.8562,20.8462,20.8682,20.8524,20.7868,20.6567,20.6256,20.6641,20.6088,20.513,20.4979,20.493,20.5105,20.5073,20.4716,20.5367,20.5894,20.4326,20.2785,19.9173,19.8943,20.2381,20.3059,20.3763,20.357,20.4042,20.5489,20.5142,20.4517,20.2785
QSO,6150,56187,524,True,20.8234,20.8638,20.6914,20.1028,19.6226,19.9521,20.3663,20.441,20.4238,20.4076,20.23,20.2709,20.409,20.4172,20.2535,19.869,19.8142,20.0584,20.1524,20.1639,20.2741,20.2913,20.2621,20.2846,20.3602,20.3584,20.211,20.052,19.9569,20.1517,20.3055,20.3346,20.3645,20.3649,20.3166,20.2905,20.3638,20.3943,20.4121,20.4975,20.4317,20.4706,20.3509,20.4152,20.571,20.3204,20.2579,20.2754,20.4553,20.425,20.3628,20.2909,20.2838
QSO,1081,52531,620,True,21.3791,21.1835,21.2504,21.1191,21.1209,21.0693,20.9776,21.0349,20.9324,20.7851,20.557,20.6943,20.7678,20.7246,20.6819,20.6277,20.6269,20.5485,20.5835,20.5225,20.4788,20.371,20.3775,20.3363,20.2385,20.2536,20.2406,20.229,20.1891,20.1191,20.1823,20.1398,20.0117,19.7924,19.8701,20.0554,20.0494,20.0211,20.0616,20.0635,20.1844,19.9987,19.9134,19.7623,19.7348,19.7186,19.865,20.045,20.11,19.8993,20.08,20.1144,20.0771
QSO,2531,54572,223,True,19.5714,19.5228,19.6518,19.6436,19.3259,19.109,19.4076,19.4539,19.458,19.5607,19.5496,19.5452,19.5655,19.4945,19.3443,19.1896,19.417,19.4937,19.5054,19.4665,19.4373,19.4806,19.5124,19.5258,19.5065,19.4687,19.3724,19.3477,19.3204,19.2839,19.2588,19.2319,19.2002,19.2179,19.2035,19.1664,19.211,19.2267,19.1193,18.9895,18.7626,18.8968,19.095,19.1647,19.11,19.0516,19.126,19.1759,19.156,19.0405,18.9967,19.0159,19.0449
QSO,559,52316,609,True,20.4011,20.2912,20.3466,20.3459,20.0922,20.1218,20.4018,20.4326,20.3552,20.3273,20.4071,20.4274,20.4328,20.3231,20.2402,20.2829,20.2684,20.1925,20.2707,20.2421,20.284,20.3932,20.3882,20.3088,20.0634,19.9697,20.2374,20.3489,20.4018,20.3643,20.4636,20.5097,20.5163,20.3785,20.2527,20.4448,20.4282,20.4903,20.5126,20.3754,20.5697,20.6386,20.7823,20.821,20.795,20.8164,20.7269,20.7216,20.849,20.8989,20.5869,21.0142,21.0692
QSO,6483,56341,882,True,20.3616,20.3476,20.2147,20.3966,20.3916,20.2208,19.8612,20.0237,20.1723,20.1478,20.2237,20.2398,20.14,20.1278,20.1261,20.055,19.8809,19.7921,20.0219,20.1114,20.0998,20.0314,19.9941,20.044,20.1026,20.0743,20.0997,20.0567,19.9693,19.9115,19.9164,19.9139,19.8548,19.8359,19.8567,19.8489,19.8251,19.8392,19.8776,19.9007,19.8547,19.8363,19.5991,19.4041,19.5609,19.6931,19.7504,19.7712,19.6919,19.785,19.8502,19.8096,19.6851
QSO,1056,52764,156,True,19.6166,19.6635,19.5943,19.6138,19.5925,19.5275,19.3923,19.5819,19.6426,19.6284,19.5947,19.6397,19.6878,19.7298,19.7123,19.6516,19.5787,19.5637,19.5775,19.5701,19.5628,19.6007,19.5792,19.589,19.6184,19.5789,19.5241,19.2688,19.4197,19.5119,19.5383,19.531,19.6456,19.6274,19.5537,19.5832,19.5483,19.5605,19.4736,19.4173,19.5089,19.5646,19.5645,19.4865,19.5626,19.4534,19.5108,19.547,19.6567,19.5748,19.7713,19.8671,19.7201
QSO,709,52205,625,True,21.8357,22.0621,21.9778,21.9433,21.9527,21.5952,21.5691,21.5021,21.7876,21.6404,21.5606,21.2131,20.7714,20.264,20.3842,20.7226,20.8516,20.895,20.9768,20.7857,20.6011,20.6811,20.8456,20.938,20.8198,20.6686,20.5529,20.4408,20.6056,20.6436,20.5649,20.5166,20.447,20.5466,20.4485,20.2732,20.3428,20.4049,20.2572,20.093,19.9993,19.96,19.9155,20.0592,20.0225,19.8442,19.9827,19.9664,20.1405,19.5724,19.6649,19.7603,19.9689
QSO,10291,58101,246,True,21.4626,21.3658,21.9263,21.9517,22.1352,22.221,22.1307,22.0995,22.0461,21.7545,21.6503,21.9959,22.0987,22.0847,21.9314,21.9232,21.9791,21.8687,21.929,21.7678,21.662,21.8286,21.6822,21.6926,21.6164,21.6095,21.6328,21.5871,21.562,21.5989,21.5118,21.4469,21.0576,21.0528,21.4175,21.5424,21.4811,21.5003,21.4116,21.4185,21.4119,21.4111,21.2792,21.3224,21.3471,21.1251,21.2206,21.3906,21.1724,21.2026,21.2969,21.32,21.3397
QSO,7624,57039,928,True,18.2328,18.2609,18.2543,18.2697,18.2878,18.298,18.3063,18.3419,18.3487,18.3364,18.3477,18.3682,18.3762,18.3843,18.3462,18.3471,18.3426,18.2267,18.2346,18.2564,18.19,18.1626,18.2255,18.2367,18.0078,18.146,18.1184,18.239,18.1814,18.1392,18.1188,18.1685,18.1881,18.1758,18.2142,18.2151,18.1914,18.1488,18.1494,18.1484,18.1337,18.1251,18.104,18.0766,18.0368,17.936,17.1315,17.3091,18.0088,18.0866,18.1046,18.0961,17.9733
QSO,1187,52708,424,True,21.0809,21.0026,20.7024,20.5716,20.5504,20.4705,20.4531,20.5093,20.5201,20.472,20.3984,20.2506,20.3727,20.3741,20.4144,20.4157,20.4196,20.3765,20.3786,20.3782,20.264,20.3412,20.316,20.228,20.3053,20.3038,20.2935,20.3235,20.284,20.3117,20.3341,20.3837,20.4551,20.4138,20.2474,20.2893,20.3735,20.2919,20.0047,19.9343,20.2276,20.0146,20.049,20.008,20.0101,20.1673,20.2817,20.0891,19.8959,19.9724,19.9201,20.1476,20.1231
QSO,7827,57278,860,True,21.1276,21.0362,21.0496,21.026,20.8268,20.9746,21.0576,21.0021,20.9857,20.9287,20.9008,20.9039,20.8843,20.8303,20.7981,20.7744,20.7382,20.7033,20.6546,20.6851,20.6332,20.5825,20.5495,20.5246,20.3487,20.4278,20.552,20.5182,20.5167,20.497,20.4824,20.4579,20.4388,20.3967,20.3598,20.4211,20.3897,20.3456,20.2898,20.3077,20.3424,20.3447,20.3549,20.3548,20.3384,20.275,20.2089,20.2091,20.1112,20.0588,20.0366,20.1077,20.0413
QSO,4456,55537,686,True,20.7227,20.694,20.5914,20.1214,19.7883,20.0982,20.3422,20.324,20.3362,20.326,20.1847,20.2662,20.3506,20.3643,20.2303,20.0188,20.0118,20.1007,20.0975,20.0656,20.0869,20.0639,20.014,20.0027,20.0111,20.0118,19.9439,19.8501,19.7487,19.8403,19.9123,19.9234,19.9344,19.8914,19.8399,19.8635,19.8769,19.8669,19.8447,19.8478,19.873,19.8577,19.7807,19.7256,19.7447,19.7184,19.6676,19.6624,19.5834,19.572,19.5796,19.6275,19.5736
QSO,8406,57513,564,True,20.5496,20.7874,20.7262,20.6814,20.6957,20.7234,20.7036,20.6574,20.5702,20.5376,20.5314,20.4994,20.4786,20.5053,20.5449,20.537,20.4636,20.152,20.1211,20.4257,20.5175,20.477,20.5127,20.5569,20.4991,20.4702,20.4629,20.4856,20.4895,20.548,20.4753,20.4891,20.5277,20.5058,20.4935,20.5446,20.4074,20.3783,20.5647,20.5184,20.5244,20.5042,20.5275,20.4771,20.4434,20.5868,20.6737,20.6745,20.525,20.4093,20.487,20.5603,20.4491
QSO,7407,56772,392,True,20.0466,20.0239,20.2117,20.2023,20.1308,20.1411,20.156,20.1398,20.0788,19.9614,19.9196,19.8782,19.8463,19.8078,19.7959,19.7868,19.7985,19.7773,19.6527,19.428,19.5875,19.6342,19.6087,19.6115,19.6192,19.6012,19.5515,19.5058,19.4944,19.4978,19.4794,19.4627,19.4117,19.4372,19.4545,19.4431,19.4162,19.4152,19.3952,19.4247,19.4937,19.4448,19.4864,19.508,19.4817,19.5366,19.4399,19.5219,19.6549,19.5548,19.4138,19.2393,19.2567
QSO,6369,56217,425,True,20.2976,19.8215,19.7486,20.2029,20.1786,20.3099,20.3761,20.3445,20.3991,20.3823,20.2657,20.0989,20.31,20.4798,20.4533,20.4434,20.4258,20.4555,20.469,20.4777,20.4388,20.3817,20.3392,20.3104,20.3168,20.2806,20.264,20.2929,20.2698,20.2988,20.3132,20.2923,20.2759,20.1777,19.9299,19.9372,20.1383,20.1586,20.2817,20.3557,20.465,20.3782,20.2615,20.2034,20.1235,20.1137,20.1741,20.2115,20.3226,20.3172,20.1866,20.1114,20.1338
QSO,7302,57012,616,True,21.3367,21.3675,21.3919,21.4249,21.2636,20.9458,21.2359,21.3684,21.3819,21.2797,21.2991,21.3299,21.3315,21.2944,21.2285,21.1463,21.1288,20.9911,20.9979,20.9799,20.9792,20.9739,20.9592,20.9577,20.9361,20.7874,20.5748,20.8096,20.9105,20.8898,20.8926,20.98,20.9687,20.8326,20.8794,20.8801,20.8978,20.8445,20.8766,20.9057,20.8822,20.9152,20.7478,20.8483,20.8558,20.8908,20.8101,20.775,20.8707,21.0719,21.0108,20.9297,20.746
QSO,10760,58224,545,True,22.0974,22.0872,21.8622,21.7919,21.8248,21.8414,21.8139,21.8305,21.7838,21.4184,20.8911,20.8543,21.3021,21.5134,21.4641,21.5438,21.4536,21.1836,21.2242,21.3631,21.2188,21.2448,21.085,20.861,21.0739,21.2954,21.1711,21.1511,21.1596,21.1498,21.0403,21.0151,21.1402,21.1144,20.9701,20.9357,20.8954,20.6851,20.6161,20.8496,20.8066,20.867,21.0701,21.1185,20.7665,20.6784,21.0523,21.0075,21.1822,21.1187,20.969,20.9376,20.87
QSO,8209,57427,540,True,21.425,21.3823,21.2841,21.2547,21.035,21.1226,21.304,21.2846,21.2926,21.2214,21.2193,21.2533,21.1701,21.0899,21.043,20.9986,20.9617,20.8714,20.9983,21.0687,20.9603,20.9493,20.9214,20.7973,20.4977,20.4422,20.766,20.9053,20.8993,20.856,20.9338,21.0055,20.9018,20.9918,20.9965,20.8882,20.9292,20.9195,20.9893,21.0463,21.029,21.0166,20.9453,20.8347,21.0089,21.0268,20.9705,21.0037,21.0783,21.1556,20.9,20.8264,20.8104
QSO,7594,56947,173,True,20.3284,20.2513,20.2402,20.1643,20.0469,19.9428,19.8972,19.7594,19.692,19.6563,19.6687,19.6375,19.5626,19.3691,19.1575,19.2383,19.37,19.3271,19.3167,19.3198,19.2229,19.1539,19.126,19.1148,19.1004,19.0769,19.0156,19.025,19.0161,18.985,18.9608,18.9353,18.9227,18.9906,18.9075,18.9279,18.9628,18.9999,19.005,18.9364,18.9894,19.0362,18.9648,18.718,18.724,18.843,18.8739,18.8263,18.8411,18.8047,18.7563,18.7628,18.566
QSO,7663,57328,706,True,21.1026,21.2033,21.3148,21.3561,21.41,21.4552,21.3906,21.2795,21.2572,21.4797,21.486,21.4793,21.4572,21.4902,21.4872,21.4979,21.4078,21.378,21.3238,21.3179,21.252,21.1837,21.1374,21.2,21.2177,21.1784,21.1104,21.1167,21.0941,20.8852,20.7571,20.9361,20.9659,20.9313,20.9017,20.9628,20.9102,20.9071,20.7908,20.777,20.6873,20.7698,20.8135,20.8406,20.7249,20.6882,20.6937,20.5903,20.5881,20.5136,20.4415,20.5147,20.6127
QSO,8820,57449,336,True,20.6686,20.8416,20.9368,21.0504,21.0234,21.0647,21.0154,20.7654,20.6804,20.9746,21.0365,21.0135,20.9281,21.0206,21.0565,21.0842,21.0168,20.8976,20.8485,20.8227,20.8343,20.8112,20.7348,20.7198,20.6943,20.718,20.7616,20.7424,20.6432,20.38,20.3023,20.6048,20.6581,20.6252,20.6783,20.7756,20.7541,20.7018,20.6593,20.5845,20.5343,20.5193,20.6355,20.6475,20.6404,20.6203,20.5829,20.69,20.6804,20.6557,20.7135,20.7228,20.5506
QSO,2370,53764,333,True,19.8976,19.785,19.7535,19.7469,19.7047,19.6878,19.6901,19.7349,19.7256,19.5659,19.4529,19.6163,19.6431,19.6561,19.7177,19.7025,19.629,19.617,19.6048,19.638,19.6019,19.6195,19.6721,19.6937,19.6854,19.715,19.6827,19.7387,19.7818,19.7956,19.8385,19.8648,19.8384,19.831,19.8746,19.9291,19.8123,19.5718,19.7465,19.5975,19.4692,19.536,19.6139,19.6835,19.7694,19.4883,19.311,19.5065,19.4206,19.567,19.8147,19.7212,19.665
QSO,6480,56340,808,True,24.2988,24.4962,24.4063,24.3854,22.8124,21.8395,21.7709,21.753,21.4499,21.2782,21.184,21.4553,21.4014,21.4018,21.4957,21.8923,21.5238,21.0188,20.3412,20.0457,20.4945,20.7548,20.7733,20.7446,20.7565,20.7685,20.7337,20.5826,20.6833,20.757,20.7646,20.7416,20.6683,20.4018,20.1636,20.4622,20.6029,20.5699,20.5217,20.4966,20.5794,20.6533,20.6428,20.5493,20.5643,20.5313,20.5537,20.6735,20.6191,20.4806,20.2907,20.1273,20.2056
QSO,4533,55855,959,True,21.9382,21.9319,21.8657,21.6301,21.4429,21.6719,21.7161,21.722,21.6954,21.4973,21.4403,21.4495,21.4324,21.3747,21.2946,21.3463,21.3031,21.1172,21.1372,21.2648,21.0877,21.1841,21.1139,21.075,20.9881,21.0315,21.0051,20.8384,20.7365,20.7879,20.7349,20.6778,20.6227,20.5996,20.5936,20.3329,20.3253,20.157,20.1865,20.5564,20.472,20.3489,20.346,20.3734,20.322,20.2492,20.2691,20.2617,20.3332,20.2074,19.9043,19.9302,20.0722
QSO,8400,57837,383,True,20.4755,20.358,19.8639,19.1495,19.6061,20.0147,20.06,20.086,20.0588,19.9084,19.9166,20.0653,20.0316,19.8826,19.5972,19.4331,19.7247,19.7517,19.6881,19.7565,19.8729,19.8267,19.7917,19.7812,19.7922,19.7062,19.5763,19.3456,19.5737,19.7023,19.6812,19.6492,19.6288,19.5693,19.5595,19.6067,19.5831,19.5724,19.5444,19.4996,19.4389,19.3689,19.3304,19.3187,19.2828,19.2308,19.2152,19.2758,19.2262,19.19,19.1966,19.2214,19.1295
QSO,3941,55321,972,True,18.685,18.1334,17.5194,18.1358,18.3895,18.4224,18.4699,18.4213,18.3135,18.3752,18.4029,18.3463,18.1652,17.7297,17.9776,18.1914,18.1451,18.1359,18.2282,18.2441,18.2501,18.2108,18.2024,18.189,18.1547,18.0073,18.0665,18.1495,18.1494,18.131,18.109,18.0787,18.0926,18.0746,18.0612,18.0636,18.0564,18.0444,17.9867,17.9082,17.8803,17.8616,17.8472,17.8272,17.7888,17.7647,17.7631,17.7816,17.7749,17.751,17.7728,17.79,17.6876
QSO,8377,57783,38,True,22.3275,22.3083,22.1833,22.118,22.0029,21.6855,21.6943,21.936,21.9767,21.8761,21.8654,21.8822,21.8519,21.8994,21.8654,21.6988,21.673,21.5965,21.5249,21.4859,21.466,21.4935,21.4522,21.4668,21.304,21.2844,21.0103,20.9218,21.15,21.1849,21.142,21.1889,21.2742,21.221,21.1686,21.0962,21.0513,21.0171,21.0416,20.9905,21.0667,20.9879,21.0322,21.0516,21.1817,21.0577,21.1205,21.1135,20.9867,21.0811,21.1001,20.8314,20.7534
QSO,5429,55979,716,True,21.8615,21.9515,21.9034,21.9706,21.7964,21.7243,21.7354,21.6801,21.6626,21.6135,21.6379,21.6608,21.6226,21.5138,21.2326,21.3544,21.4534,21.3764,21.6197,21.5996,21.5125,21.4636,21.4193,21.5146,21.5009,21.5557,21.5608,21.5556,21.5722,21.6096,21.5193,21.4985,21.5796,21.7058,21.5496,21.6994,21.8006,21.561,21.4525,21.4321,21.6725,21.5306,21.509,21.2914,21.2723,21.5238,21.3403,21.4209,21.2477,21.4733,21.3355,21.366,21.1313
QSO,8292,57373,670,True,20.7628,21.0021,21.0331,20.9823,20.848,20.833,20.8764,20.7839,20.4958,20.1899,20.494,20.4953,20.486,20.5676,20.5704,20.5326,20.5362,20.4939,20.4194,20.2687,20.1441,20.2432,20.341,20.3326,20.3307,20.2944,20.2627,20.2693,20.251,20.2632,20.2522,20.1948,20.1788,20.1291,20.1116,20.0563,20.0414,20.0157,19.9838,19.9486,19.9359,19.9677,19.952,19.9165,19.8836,19.7628,19.7263,19.6313,19.5439,19.6327,19.7583,19.7343,19.6835
QSO,7588,56903,12,True,20.2784,20.3945,20.5031,20.5084,20.468,20.379,20.1326,20.3182,20.4675,20.4508,20.3864,20.3665,20.3324,20.2605,20.2095,20.1238,19.9576,19.9247,19.8905,19.8129,19.7459,19.7695,19.7816,19.7683,19.7533,19.6916,19.4871,19.2808,19.3554,19.559,19.6632,19.709,19.7589,19.7532,19.6935,19.6721,19.6662,19.6529,19.6332,19.6235,19.6096,19.5974,19.5801,19.6079,19.562,19.5058,19.5517,19.5362,19.5271,19.3856,19.4165,19.5535,19.459
QSO,5323,55957,318,True,18.1673,18.155,18.1673,18.1777,18.1402,18.0957,17.951,17.8822,17.969,18.044,18.0482,18.0024,18.0087,18.0763,18.1015,18.1089,18.0759,17.9899,17.9644,17.958,17.8952,17.9001,17.9077,17.9356,17.9605,17.9603,17.9593,17.9024,17.7808,17.6223,17.7772,17.8423,17.8435,17.8198,17.9021,17.967,17.9341,17.9038,17.8352,17.8065,17.8198,17.837,17.8843,17.8768,17.8683,17.8274,17.8208,17.9117,17.9353,17.9153,17.9298,17.9492,17.8315
QSO,413,51929,48,True,20.0445,19.5363,18.7406,18.6709,18.9518,19.0496,19.0267,19.3009,19.1726,18.889,18.936,19.0254,19.2323,18.9726,18.7639,18.8227,18.7439,18.6445,18.5833,18.5107,18.3215,18.217,18.2241,18.2714,18.1479,18.0193,17.8908,17.9937,18.1352,18.0413,17.9424,17.8465,17.7902,17.7903,17.7356,17.6741,17.6524,17.6557,17.5877,17.554,17.5057,17.4538,17.378,17.3359,17.3135,17.2731,17.2679,17.2658,17.1916,17.1183,17.0752,17.8697,20.8837
